0,-4.6484337,21.832062,Human-GM
1,8.212017,-24.938501,Human-GM
2,6.561907,-23.068901,Human-GM
3,11.356174,-26.947151,Human-GM
4,6.7226543,-23.522472,Human-GM
5,12.929247,-28.457785,Human-GM
6,5.9840117,-21.857065,Human-GM
7,7.952006,-23.684229,Human-GM
8,12.753563,-28.174109,Human-GM
9,15.361001,-29.904257,Human-GM
10,9.613137,-25.407406,Human-GM
11,10.746582,-26.510386,Human-GM
12,4.668997,-22.843946,Human-GM
13,11.689475,-27.24874,Human-GM
14,14.613862,-29.57303,Human-GM
15,14.319968,-29.502455,Human-GM
16,12.536333,-27.80804,Human-GM
17,16.43744,-30.813747,Human-GM
18,8.402148,-24.191254,Human-GM
19,14.319258,-29.167309,Human-GM
20,15.003614,-29.624193,Human-GM
21,14.843935,-28.832336,Human-GM
22,8.158895,-24.594193,Human-GM
23,15.706904,-30.51693,Human-GM
24,16.060461,-30.391907,Human-GM
25,16.278807,-30.581001,Human-GM
26,15.725026,-30.49223,Human-GM
27,15.05754,-30.05707,Human-GM
28,5.736111,-22.885735,Human-GM
29,15.351842,-29.478964,Human-GM
30,8.404821,-25.020208,Human-GM
31,17.256607,-31.46123,Human-GM
32,17.78483,-31.782433,Human-GM
33,15.991808,-30.229092,Human-GM
34,6.321652,-23.074842,Human-GM
35,12.125943,-27.600616,Human-GM
36,10.168348,-25.667572,Human-GM
37,5.4863443,-22.393042,Human-GM
38,9.547614,-25.33979,Human-GM
39,4.2504606,-22.762058,Human-GM
40,6.1960936,-23.87997,Human-GM
41,17.510298,-31.519773,Human-GM
42,14.485644,-29.811852,Human-GM
43,4.1536603,-22.82352,Human-GM
44,7.793106,-23.851173,Human-GM
45,9.602014,-25.880777,Human-GM
46,5.0785747,-22.412254,Human-GM
47,11.028356,-26.753077,Human-GM
48,13.760339,-29.195263,Human-GM
49,14.316394,-28.36482,Human-GM
50,5.4256525,-23.29992,Human-GM
51,14.132051,-28.8576,Human-GM
52,10.515303,-26.59373,Human-GM
53,17.808714,-31.840147,Human-GM
54,8.958165,-24.89769,Human-GM
55,17.804033,-31.825462,Human-GM
56,7.8037543,-24.718172,Human-GM
57,14.41805,-29.033924,Human-GM
58,7.5483613,-24.633146,Human-GM
59,12.851991,-28.000706,Human-GM
60,4.491127,-22.975676,Human-GM
61,8.591443,-24.798622,Human-GM
62,9.282911,-26.054453,Human-GM
63,5.6194706,-22.11138,Human-GM
64,12.469313,-27.466936,Human-GM
65,13.876016,-29.23835,Human-GM
66,4.7459254,-22.385532,Human-GM
67,6.4237823,-24.218178,Human-GM
68,16.025642,-30.787964,Human-GM
69,9.497588,-25.570683,Human-GM
70,5.7598763,-23.125208,Human-GM
71,5.448486,-22.066881,Human-GM
72,8.601354,-25.51456,Human-GM
73,17.06152,-31.778488,Human-GM
74,10.039703,-26.119091,Human-GM
75,10.759848,-26.07714,Human-GM
76,5.672007,-23.087656,Human-GM
77,12.278819,-27.860632,Human-GM
78,6.4999104,-23.581646,Human-GM
79,17.558737,-32.153603,Human-GM
80,16.879627,-31.205,Human-GM
81,11.733732,-27.249626,Human-GM
82,14.678236,-29.911642,Human-GM
83,5.969071,-22.306866,Human-GM
84,7.5457616,-24.403053,Human-GM
85,8.931966,-25.64313,Human-GM
86,13.280392,-28.575617,Human-GM
87,9.724254,-25.363241,Human-GM
88,7.383033,-23.781216,Human-GM
89,17.463102,-32.165977,Human-GM
90,13.331604,-27.398903,Human-GM
91,17.370186,-32.13702,Human-GM
92,16.77723,-31.374697,Human-GM
93,4.4959345,-22.491562,Human-GM
94,8.008658,-24.104973,Human-GM
95,13.803351,-28.984179,Mouse-Bcell
96,5.6955585,-23.56385,Mouse-Bcell
97,11.427953,-26.971943,Mouse-Bcell
98,14.822525,-29.149801,Mouse-Bcell
99,17.57163,-32.14237,Mouse-Bcell
100,16.560364,-31.094961,Mouse-Bcell
101,-4.5691614,19.390257,Mouse-Bcell
102,12.039248,7.94151,Mouse-Bcell
103,-8.070242,22.276295,Mouse-Bcell
104,-8.544517,22.49531,Mouse-Bcell
105,0.21390045,15.433055,Mouse-Bcell
106,-8.496558,21.20113,Mouse-Bcell
107,13.683055,7.3779864,Mouse-Bcell
108,9.3913355,9.458148,Mouse-Bcell
109,0.9261395,15.343171,Mouse-Bcell
110,4.532289,12.976747,Mouse-Bcell
111,-6.349336,20.446783,Mouse-Bcell
112,2.1717606,14.302387,Mouse-Bcell
113,-10.179839,23.48133,Mouse-Bcell
114,4.088441,12.991559,Mouse-Bcell
115,-7.520713,21.858301,Mouse-Bcell
116,1.7991701,14.701476,Mouse-Bcell
117,6.7745733,11.149434,Mouse-Bcell
118,-0.84129256,17.767477,Mouse-Bcell
119,-8.269065,21.759518,Mouse-Bcell
120,-7.840411,21.475777,Mouse-Bcell
121,-6.2886453,20.824717,Mouse-Bcell
122,16.860119,3.556373,Mouse-Bcell
123,-10.120667,23.182674,Mouse-Bcell
124,-10.609438,23.202389,Mouse-Bcell
125,-8.202731,21.953074,Mouse-Bcell
126,-9.984405,22.930502,Mouse-Bcell
127,7.4785295,10.322512,Mouse-Bcell
128,-7.790648,21.934122,Mouse-Bcell
129,13.691465,7.333656,Mouse-Bcell
130,-8.689734,22.288204,Mouse-Bcell
131,13.400664,6.643031,Mouse-Bcell
132,-7.478358,21.446156,Mouse-Bcell
133,2.8660188,13.780159,Mouse-Bcell
134,-9.95698,22.183609,Mouse-Bcell
135,7.8591475,10.516293,Mouse-Bcell
136,17.021322,2.9211166,Mouse-Bcell
137,-9.821465,21.90085,Mouse-Bcell
138,-4.8167367,19.519585,Mouse-Bcell
139,13.127723,7.8941708,Mouse-Bcell
140,-8.564947,21.816261,Mouse-Bcell
141,4.7785454,12.464025,Mouse-Bcell
142,3.310903,13.959589,Mouse-Bcell
143,-2.3497138,17.814135,Mouse-Bcell
144,7.710203,10.377414,Mouse-Bcell
145,1.2784568,15.705715,Mouse-Bcell
146,10.179155,8.998698,Mouse-Bcell
147,-9.2848015,22.725658,Mouse-Bcell
148,-3.4058928,18.284508,Mouse-Bcell
149,15.671692,5.695339,Mouse-Bcell
150,9.325419,9.530591,Mouse-Bcell
151,-2.9986694,18.436113,Mouse-Bcell
152,-2.3665345,14.4976225,Mouse-Bcell
153,13.638354,6.5530796,Mouse-Bcell
154,-8.447898,21.420399,Mouse-Bcell
155,0.7789189,16.638594,Mouse-Bcell
156,-10.3789625,22.707518,Mouse-Bcell
157,6.133655,11.392299,Mouse-Bcell
158,-0.4896753,16.991774,Mouse-Bcell
159,-6.493403,20.666168,Mouse-Bcell
160,16.972982,2.9051003,Mouse-Bcell
161,5.6348176,11.979759,Mouse-Bcell
162,3.0983632,13.546568,Mouse-Bcell
163,12.048885,7.6484804,Mouse-Bcell
164,-6.05572,20.515043,Mouse-Bcell
165,1.0995477,15.370911,Mouse-Bcell
166,-9.450747,22.4816,Mouse-Bcell
167,-7.7523017,20.991873,Mouse-Bcell
168,-9.603448,23.419147,Mouse-Bcell
169,12.535528,8.460781,Mouse-Bcell
170,-2.2269082,18.251976,Mouse-Bcell
171,2.8113143,13.427858,Mouse-Bcell
172,3.3042278,13.485718,Mouse-Bcell
173,-10.137312,22.59832,Mouse-Bcell
174,12.871843,7.7399483,Mouse-Bcell
175,-3.2828846,18.152775,Mouse-Bcell
176,-10.384379,22.24788,Mouse-Bcell
177,-3.1189277,19.329134,Mouse-Bcell
178,0.44841233,15.908639,Mouse-Bcell
179,13.75588,6.7781353,Mouse-Bcell
180,-8.377012,22.736362,Mouse-Bcell
181,-4.5415983,18.824266,Mouse-Bcell
182,-3.3202577,18.302435,Mouse-Bcell
183,7.0579047,10.602661,Mouse-Bcell
184,10.375905,9.003209,Mouse-Bcell
185,17.419195,2.2302656,Mouse-Bcell
186,-2.5903971,17.80255,Mouse-Bcell
187,-4.2510676,19.351353,Mouse-Bcell
188,-2.3116808,18.262589,Mouse-Bcell
189,9.773348,9.194787,Mouse-Bcell
190,-3.085595,18.01545,Mouse-Bcell
191,-2.7602873,17.027666,Mouse-Bcell
192,-8.581792,20.819572,Mouse-Bcell
193,6.7561707,11.109799,Mouse-Bcell
194,-1.47612,17.629955,Human-hek
195,-2.355269,17.38752,Human-hek
196,-10.372026,22.052399,Human-hek
197,-9.472729,22.955284,Human-hek
198,0.87407666,15.353535,Human-hek
199,-9.2788725,21.985817,Human-hek
200,-9.896985,22.52458,Human-hek
201,-26.647318,-4.7487936,Human-hek
202,-26.152512,-8.12506,Human-hek
203,-26.57447,-5.1984034,Human-hek
204,-26.804705,-3.6930885,Human-hek
205,-26.627527,-4.8850513,Human-hek
206,-27.058744,2.1760092,Human-hek
207,-27.385983,1.0118976,Human-hek
208,-25.801298,-8.263366,Human-hek
209,-27.518118,-1.0053654,Human-hek
210,-25.269777,-11.205749,Human-hek
211,-27.191792,-2.316909,Human-hek
212,-25.639412,-11.591179,Human-hek
213,-27.98412,1.6451852,Human-hek
214,-27.378807,1.8342913,Human-hek
215,-27.162935,-2.058966,Human-hek
216,-26.57628,-5.189536,Human-hek
217,-24.879652,-13.112675,Human-hek
218,-25.802416,-13.801479,Human-hek
219,-27.32852,-0.52485687,Human-hek
220,-26.768358,-4.0529494,Human-hek
221,-25.529251,-13.737658,Human-hek
222,-28.042212,2.7183652,Human-hek
223,-26.111921,-8.752772,Human-hek
224,-26.351345,-6.613037,Human-hek
225,-27.402725,-1.2244052,Human-hek
226,-25.870443,-13.5308695,Human-hek
227,-26.262768,-6.8868976,Human-hek
228,-27.421993,-0.24210505,Human-hek
229,-25.629704,-10.61108,Human-hek
230,-25.855112,-8.562433,Human-hek
231,-27.473862,1.4096383,Human-hek
232,-25.404613,-9.7971,Human-hek
233,-27.047775,-1.1603215,Human-hek
234,-27.057632,-1.1296724,Human-hek
235,-26.632765,-4.8559117,Human-hek
236,-27.73352,0.9496638,Human-hek
237,-26.144056,-7.3685155,Human-hek
238,-25.640717,-12.46813,Human-hek
239,-27.934837,1.7734993,Human-hek
240,-25.956488,-9.717071,Human-hek
241,-25.005848,-12.220239,Human-hek
242,-24.908005,-12.118672,Human-hek
243,-26.065142,-7.7567773,Human-hek
244,-25.668621,-12.611209,Human-hek
245,-26.91057,-2.7052941,Human-hek
246,-25.080124,-12.709268,Human-hek
247,-26.897463,-3.037899,Human-hek
248,-26.291279,-6.8365026,Human-hek
249,-26.805756,-3.7078078,Human-hek
250,-26.298035,-7.130464,Human-hek
251,-26.244251,-7.4495845,Human-hek
252,-26.472008,-5.8300214,Human-hek
253,-26.217264,-8.641398,Human-hek
254,-27.416006,-1.6498318,Human-hek
255,-27.388502,-1.7384801,Human-hek
256,-24.574327,-13.533075,Human-hek
257,-27.535711,2.504045,Human-hek
258,-25.132172,-14.167001,Human-hek
259,-24.561993,-13.232119,Human-hek
260,-27.463554,1.1856593,Human-hek
261,-24.785875,-13.969699,Human-hek
262,-27.734846,1.9387615,Human-hek
263,-25.627888,-12.399666,Human-hek
264,-27.551489,0.22791174,Human-hek
265,-25.401243,-10.554066,Human-hek
266,-27.270796,0.27540907,Human-hek
267,-27.378307,1.6840276,Human-hek
268,-26.832397,-3.5436928,Human-hek
269,-26.972553,-1.7169878,Human-hek
270,-27.805681,0.99680847,Human-hek
271,-27.978752,2.9695396,Human-hek
272,-24.77951,-13.439416,Human-hek
273,-26.051105,-9.003585,Human-hek
274,-25.856743,-10.612176,Human-hek
275,-25.285105,-13.884605,Human-hek
276,-26.000898,-10.412002,Human-hek
277,-25.510252,-9.922304,Human-hek
278,-24.979668,-12.694757,Human-hek
279,-26.906446,-3.4718144,Human-hek
280,-25.642447,-11.295764,Human-hek
281,-26.92845,-1.4970326,Human-hek
282,-25.967636,-9.627057,Human-hek
283,-25.483461,-12.0926285,Human-hek
284,-27.291765,2.2623956,Human-hek
285,-27.905354,2.610212,Human-hek
286,-24.891953,-13.8923235,Human-hek
287,-28.14384,2.798088,Human-hek
288,-25.490026,-14.221207,Human-hek
289,-25.746725,-10.234635,Human-hek
290,-26.863268,-2.0951579,Human-hek
291,-25.368484,-13.369522,Human-hek
292,-26.393602,-6.3401885,Human-hek
293,-27.524778,0.22713919,Human-hek
294,-26.170437,-8.240314,Mouse-Proximal
295,-27.3002,-0.52909815,Mouse-Proximal
296,-25.805922,-10.690589,Mouse-Proximal
297,-25.871746,-13.289668,Mouse-Proximal
298,-27.013546,-3.0265431,Mouse-Proximal
299,-25.575485,-12.958251,Mouse-Proximal
300,-25.18819,-13.357256,Mouse-Proximal
301,8.649902,10.741375,Mouse-Proximal
302,-0.64955324,17.620218,Mouse-Proximal
303,4.6092043,14.342642,Mouse-Proximal
304,18.05945,1.9065888,Mouse-Proximal
305,1.1919209,16.532314,Mouse-Proximal
306,6.998106,11.856472,Mouse-Proximal
307,5.4489713,13.085538,Mouse-Proximal
308,17.234299,3.5536594,Mouse-Proximal
309,12.527121,5.883722,Mouse-Proximal
310,17.951061,3.4465075,Mouse-Proximal
311,16.280018,4.587467,Mouse-Proximal
312,16.677774,3.487171,Mouse-Proximal
313,13.306328,5.620955,Mouse-Proximal
314,-2.9879353,19.65673,Mouse-Proximal
315,2.6448061,15.705682,Mouse-Proximal
316,8.441498,10.2825165,Mouse-Proximal
317,17.785137,3.337192,Mouse-Proximal
318,14.898682,4.689584,Mouse-Proximal
319,0.13634697,16.954754,Mouse-Proximal
320,-3.2936554,19.630102,Mouse-Proximal
321,11.621279,6.9605927,Mouse-Proximal
322,-3.3083425,19.227533,Mouse-Proximal
323,14.026741,6.7414837,Mouse-Proximal
324,12.030682,7.9520373,Mouse-Proximal
325,18.23679,2.504853,Mouse-Proximal
326,-2.366153,14.496891,Mouse-Proximal
327,-2.6912963,19.296251,Mouse-Proximal
328,15.99947,4.668239,Mouse-Proximal
329,4.9992266,13.816395,Mouse-Proximal
330,17.711767,2.241855,Mouse-Proximal
331,4.3369064,14.238329,Mouse-Proximal
332,5.362617,13.6064625,Mouse-Proximal
333,7.634209,11.38537,Mouse-Proximal
334,18.923746,2.530542,Mouse-Proximal
335,3.1619911,15.210264,Mouse-Proximal
336,11.191221,7.157871,Mouse-Proximal
337,18.49852,1.8102568,Mouse-Proximal
338,18.89352,1.9671638,Mouse-Proximal
339,5.0378346,14.684909,Mouse-Proximal
340,-0.8620647,17.632927,Mouse-Proximal
341,12.663872,6.976333,Mouse-Proximal
342,-3.8611255,19.294016,Mouse-Proximal
343,2.6186037,15.450083,Mouse-Proximal
344,6.1103,12.985066,Mouse-Proximal
345,4.0975056,13.917086,Mouse-Proximal
346,16.417217,4.097688,Mouse-Proximal
347,4.7236986,13.823908,Mouse-Proximal
348,11.339104,7.5161114,Mouse-Proximal
349,18.038486,2.7865436,Mouse-Proximal
350,9.266152,10.873916,Mouse-Proximal
351,7.591221,11.160775,Mouse-Proximal
352,17.390318,2.923617,Mouse-Proximal
353,11.243016,7.63732,Mouse-Proximal
354,14.6476345,5.477618,Mouse-Proximal
355,-3.952971,19.901367,Mouse-Proximal
356,5.451662,13.667409,Mouse-Proximal
357,1.1851691,16.671124,Mouse-Proximal
358,11.917271,6.8816075,Mouse-Proximal
359,5.781224,13.675546,Mouse-Proximal
360,18.54596,2.2532759,Mouse-Proximal
361,14.825819,5.532026,Mouse-Proximal
362,11.908706,7.2889414,Mouse-Proximal
363,13.22926,6.2699594,Mouse-Proximal
364,9.219532,10.894471,Mouse-Proximal
365,-4.351101,19.550886,Mouse-Proximal
366,7.130275,12.557117,Mouse-Proximal
367,11.988537,7.7580614,Mouse-Proximal
368,14.893569,4.791083,Mouse-Proximal
369,8.913782,9.868266,Mouse-Proximal
370,4.8913665,13.444713,Mouse-Proximal
371,14.537274,6.4104543,Mouse-Proximal
372,2.5575583,16.384998,Mouse-Proximal
373,17.863886,2.3625672,Mouse-Proximal
374,15.8643,4.283274,Mouse-Proximal
375,15.451372,4.4389987,Mouse-Proximal
376,-2.4073536,18.392557,Mouse-Proximal
377,-2.3230119,19.013977,Mouse-Proximal
378,8.513907,11.374841,Mouse-Proximal
379,12.950513,7.1867123,Mouse-Proximal
380,18.42939,2.8091881,Mouse-Proximal
381,13.123594,6.5462875,Mouse-Proximal
382,2.6979842,16.143494,Mouse-Proximal
383,7.226443,11.273604,Mouse-Proximal
384,6.7736096,12.1427,Mouse-Proximal
385,18.32562,1.9039962,Mouse-Proximal
386,5.1703453,13.586206,Mouse-Proximal
387,16.976004,4.27707,Mouse-Proximal
388,12.793045,6.4425335,Mouse-Proximal
389,17.537537,2.646386,Mouse-Proximal
390,17.633915,3.1582968,Mouse-Proximal
391,-1.3547872,18.112778,Mouse-Proximal
392,18.102957,2.9146686,Mouse-Proximal
393,-5.9341497,18.892326,Mouse-Proximal
394,16.254967,3.671406,Mouse-Proximal
395,1.824249,16.281702,Mouse-Proximal
396,2.7441711,15.418601,Mouse-Proximal
397,15.590375,4.0201855,Mouse-Proximal
398,3.7104971,14.496924,Mouse-Proximal
399,6.5027995,12.523604,Mouse-Proximal
400,13.4863205,5.8300457,Mouse-Proximal
